match_id,id,subtype,event_incident_typefk,elapsed,elapsed_plus,del,homepos,awaypos,injury_time,goal_type,card_type
1229332,2549755,"possession",352,90,,,"58","42",,,
1229333,2550192,"possession",352,20,,,"70","30",,,
1229333,2550244,"possession",352,37,,,"60","40",,,
1229333,2550369,"possession",352,71,,,"58","42",,,
1229333,2550427,"possession",352,90,,,"58","42",,,
1229334,2548802,"possession",352,23,,,"56","44",,,
1229334,2549100,"possession",352,45,"1",,"53","47",,,
1229334,2549404,"possession",352,69,,,"50","50",,,
1229334,2549686,"possession",352,90,"1",,"50","50",,,
1229335,2548387,"possession",352,30,,,"41","59",,,
1229335,2548412,"possession",352,45,,,"39","61",,,
1229335,2548458,"possession",352,63,,,"42","58",,,
1229335,2548506,"possession",352,90,"1",,"40","60",,,
1229336,2548806,"possession",352,23,,,"58","42",,,
1229336,2549122,"possession",352,45,"1",,"45","55",,,
1229336,2549416,"possession",352,68,,,"41","59",,,
1229336,2549762,"possession",352,90,"4",,"42","58",,,
1229337,2548794,"possession",352,23,,,"57","43",,,
1229337,2549073,"possession",352,45,,,"52","48",,,
1229337,2549427,"possession",352,68,,,"39","61",,,
1229337,2549684,"possession",352,89,,,"45","55",,,
1229338,2548799,"possession",352,22,,,"61","39",,,
1229338,2549097,"possession",352,45,,,"55","45",,,
1229338,2549451,"possession",352,69,,,"62","38",,,
1229338,2549746,"possession",352,90,"1",,"58","42",,,
1229340,2562901,"possession",352,20,,,"67","33",,,
1229340,2563023,"possession",352,44,,,"71","29",,,
1229340,2563170,"possession",352,61,,,"60","40",,,
1229340,2563274,"possession",352,83,,,"55","45",,,
1229341,2560540,"possession",352,25,,,"60","40",,,
1229341,2560853,"possession",352,45,"2",,"61","39",,,
1229341,2561275,"possession",352,70,,,"61","39",,,
1229341,2561548,"possession",352,90,"1",,"60","40",,,
1229342,2560553,"possession",352,23,,,"58","42",,,
1229342,2560867,"possession",352,45,"1",,"50","50",,,
1229342,2561240,"possession",352,66,,,"52","48",,,
1229342,2561571,"possession",352,90,"1",,"54","46",,,
1229343,2560507,"possession",352,21,,,"61","39",,,
1229343,2560830,"possession",352,44,,,"56","44",,,
1229343,2561218,"possession",352,65,,,"58","42",,,
1229343,2561543,"possession",352,90,,,"55","45",,,
1229344,2564744,"possession",352,16,,,"60","40",,,
1229344,2564818,"possession",352,44,,,"56","44",,,
1229344,2564903,"possession",352,67,,,"48","52",,,
1229344,2564988,"possession",352,90,"4",,"58","42",,,
1229345,2560404,"possession",352,12,,,"71","29",,,
1229345,2560666,"possession",352,31,,,"62","38",,,
1229345,2561353,"possession",352,75,,,"63","37",,,
1229346,2563580,"possession",352,26,,,"48","52",,,
1229346,2563649,"possession",352,45,"1",,"51","49",,,
1229346,2563787,"possession",352,66,,,"48","52",,,
1229346,2563940,"possession",352,90,"1",,"52","48",,,
1229347,2561887,"possession",352,22,,,"55","45",,,
1229347,2561981,"possession",352,45,,,"47","53",,,
1229347,2562209,"possession",352,66,,,"51","49",,,
1229347,2562300,"possession",352,90,,,"46","54",,,
1229348,2560527,"possession",352,23,,,"61","39",,,
1229348,2560838,"possession",352,45,,,"65","35",,,
1229348,2561251,"possession",352,68,,,"63","37",,,
1229348,2561621,"possession",352,90,"5",,"60","40",,,
1229349,2560530,"possession",352,23,,,"58","42",,,
1229349,2560841,"possession",352,45,,,"51","49",,,
1229349,2561270,"possession",352,68,,,"54","46",,,
1229349,2561638,"possession",352,90,"5",,"56","44",,,
1229350,2573774,"possession",352,28,,,"61","39",,,
1229350,2574004,"possession",352,45,"1",,"52","48",,,
1229350,2574314,"possession",352,70,,,"54","46",,,
1229350,2574599,"possession",352,90,"1",,"57","43",,,
1229351,2572325,"possession",352,21,,,"37","63",,,
1229351,2572545,"possession",352,45,"2",,"36","64",,,
1229351,2572767,"possession",352,71,,,"42","58",,,
1229351,2572972,"possession",352,90,"6",,"44","56",,,
1229352,2573870,"possession",352,20,,,"61","39",,,
1229352,2574077,"possession",352,41,,,"63","37",,,
1229352,2574319,"possession",352,56,,,"57","43",,,
1229352,2574690,"possession",352,87,,,"53","47",,,
1229354,2573564,"possession",352,11,,,"45","55",,,
1229354,2573746,"possession",352,26,,,"46","54",,,
1229354,2573812,"possession",352,31,,,"50","50",,,
1229354,2574221,"possession",352,61,,,"49","51",,,
1229354,2574608,"possession",352,90,"2",,"41","59",,,
1229354,2574653,"possession",352,90,,,"44","56",,,
1229355,2572331,"possession",352,22,,,"32","68",,,
1229355,2572507,"possession",352,43,,,"30","70",,,
1229355,2572733,"possession",352,68,,,"30","70",,,
1229355,2572897,"possession",352,88,,,"30","70",,,
1229356,2573883,"possession",352,21,,,"27","73",,,
1229356,2574100,"possession",352,45,"1",,"37","63",,,
1229356,2574455,"possession",352,68,,,"32","68",,,
1229356,2574701,"possession",352,90,,,"32","68",,,
1229357,2572356,"possession",352,25,,,"40","60",,,
1229357,2572422,"possession",352,35,,"1",,,,,
1229357,2572496,"possession",352,42,,,"47","53",,,
1229357,2572794,"possession",352,65,,,"42","58",,,
1229357,2572917,"possession",352,86,,,"38","62",,,
1229358,2572292,"possession",352,18,,,"40","60",,,
1229358,2572523,"possession",352,45,,,"47","53",,,
1229358,2572736,"possession",352,68,,,"50","50",,,
1229358,2572911,"possession",352,90,,,"46","54",,,
1229359,2573699,"possession",352,22,,,"61","39",,,
1229359,2574003,"possession",352,45,,,"61","39",,,
1229359,2574286,"possession",352,66,,,"58","42",,,
1229359,2574553,"possession",352,87,,,"57","43",,,
1229360,2573903,"possession",352,23,,,"54","46",,,
1229360,2574088,"possession",352,43,,,"50","50",,,
1229360,2574441,"possession",352,66,,,"47","53",,,
1229360,2574699,"possession",352,88,,,"45","55",,,
1229361,2578595,"possession",352,22,,,"58","42",,,
1229361,2578889,"possession",352,40,,,"55","45",,,
1229361,2579399,"possession",352,65,,,"51","49",,,
1229361,2579743,"possession",352,85,,,"58","42",,,
1229362,2578675,"possession",352,27,,,"64","36",,,
1229362,2579051,"possession",352,45,,,"67","33",,,
1229362,2579403,"possession",352,66,,,"63","37",,,
1229362,2579802,"possession",352,90,,,"64","36",,,
1229363,2580203,"possession",352,25,,,"36","64",,,
1229363,2580345,"possession",352,45,"1",,"48","52",,,
1229363,2580543,"possession",352,71,,,"40","60",,,
1229363,2580624,"possession",352,88,,,"36","64",,,
1229364,2582790,"possession",352,21,,,"49","51",,,
1229364,2582875,"possession",352,41,,,"49","51",,,
1229364,2583115,"possession",352,67,,,"45","55",,,
1229364,2583270,"possession",352,88,,,"49","51",,,
1229365,2578646,"possession",352,24,,,"51","49",,,
1229365,2578984,"possession",352,45,,,"55","45",,,
1229365,2579473,"possession",352,66,,,"54","46",,,
1229365,2579856,"possession",352,90,,,"43","57",,,
1229367,2577838,"possession",352,24,,,"54","46",,,
1229367,2577924,"possession",352,45,,,"51","49",,,
1229367,2578044,"possession",352,66,,,"60","40",,,
1229367,2578178,"possession",352,90,"3",,"52","48",,,
1229369,2578603,"possession",352,22,,,"63","37",,,
1229369,2578969,"possession",352,45,,,"55","45",,,
1229369,2579433,"possession",352,68,,,"50","50",,,
1229370,2581918,"possession",352,25,,,"34","66",,,
1229370,2581960,"possession",352,31,,,"45","55",,,
1229370,2582078,"possession",352,45,"2",,"40","60",,,
1229370,2582318,"possession",352,63,,,"32","68",,,
1229370,2582425,"possession",352,83,,,"35","65",,,
1229371,2578615,"possession",352,23,,,"47","53",,,
1229371,2578924,"possession",352,42,,,"41","59",,,
1229371,2579344,"possession",352,64,,,"43","57",,,
1229371,2579776,"possession",352,90,,,"44","56",,,
1229372,2578533,"possession",352,17,,,"59","41",,,
1229372,2578719,"possession",352,29,,,"57","43",,,
1229372,2579005,"possession",352,45,"1",,"56","44",,,
1229372,2579474,"possession",352,68,,,"51","49",,,
1229372,2579880,"possession",352,90,,,"55","45",,,
1229373,2595306,"possession",352,27,,,"52","48",,,
1229373,2595429,"possession",352,45,"3",,"48","52",,,
1229373,2595627,"possession",352,65,,,"47","53",,,
1229373,2595824,"possession",352,87,,,"46","54",,,
1229374,2592025,"possession",352,23,,,"47","53",,,
1229374,2592364,"possession",352,45,"1",,"52","48",,,
1229374,2592756,"possession",352,67,,,"68","32",,,
1229375,2597946,"possession",352,21,,,"59","41",,,
1229375,2598023,"possession",352,45,"1",,"53","47",,,
1229375,2598090,"possession",352,67,,,"57","43",,,
1229375,2598164,"possession",352,90,"1",,"59","41",,,
1229376,2596187,"possession",352,17,,,"67","33",,,
1229376,2596315,"possession",352,43,,,"48","52",,,
1229376,2596426,"possession",352,65,,,"52","48",,,
1229376,2596545,"possession",352,90,"3",,"53","47",,,
1229377,2591968,"possession",352,16,,,"40","60",,,
1229377,2592158,"possession",352,32,,,"38","62",,,
1229377,2592702,"possession",352,61,,,"45","55",,,
1229377,2592930,"possession",352,75,,,"47","53",,,
1229377,2593199,"possession",352,90,"5",,"44","56",,,
1229378,2593477,"possession",352,24,,,"47","53",,,
1229378,2593580,"possession",352,44,,,"41","59",,,
1229378,2593803,"possession",352,67,,,"50","50",,,
1229378,2593882,"possession",352,90,"1",,"50","50",,,
1229380,2592024,"possession",352,23,,,"49","51",,,
1229380,2592146,"possession",352,32,,,"58","42",,,
1229380,2592366,"possession",352,45,"1",,"61","39",,,
1229380,2592798,"possession",352,70,,,"53","47",,,
1229380,2593132,"possession",352,90,"3",,"57","43",,,
1229381,2592019,"possession",352,22,,,"37","63",,,
1229381,2592336,"possession",352,44,,,"43","57",,,
1229381,2592752,"possession",352,66,,,"40","60",,,
1229381,2593072,"possession",352,89,,,"44","56",,,
1229382,2591962,"possession",352,17,,,"68","32",,,
1229382,2592287,"possession",352,42,,,"70","30",,,
1229382,2592740,"possession",352,62,,,"61","39",,,
1229382,2593007,"possession",352,82,,,"58","42",,,
1229383,2591199,"possession",352,20,,,"53","47",,,
1229383,2591312,"possession",352,45,,,"49","51",,,
1229383,2591488,"possession",352,70,,,"56","44",,,
1229383,2591658,"possession",352,90,"5",,"51","49",,,
1229385,2615328,"possession",352,24,,,"42","58",,,
1229385,2615585,"possession",352,45,,,"49","51",,,
1229385,2615991,"possession",352,69,,,"48","52",,,
1229385,2616216,"possession",352,89,,,"53","47",,,
1229386,2614702,"possession",352,19,,,"68","32",,,
1229386,2614785,"possession",352,43,,,"59","41",,,
1229386,2614902,"possession",352,70,,,"56","44",,,
1229386,2614978,"possession",352,90,,,"55","45",,,
1229387,2606790,"possession",352,24,,,"61","39",,,
1229387,2606909,"possession",352,45,"2",,"53","47",,,
1229387,2607068,"possession",352,67,,,"59","41",,,
1229387,2607139,"possession",352,82,,,"61","39",,,
1229388,2618145,"possession",352,22,,,"54","46",,,
1229388,2618285,"possession",352,45,"1",,"54","46",,,
1229388,2618476,"possession",352,68,,,"51","49",,,
1229388,2618610,"possession",352,90,,,"49","51",,,
1229389,2618144,"possession",352,23,,,"38","62",,,
1229389,2618275,"possession",352,45,,,"55","45",,,
1229389,2618472,"possession",352,66,,,"49","51",,,
1229389,2618621,"possession",352,90,"1",,"58","42",,,
1229390,2615354,"possession",352,24,,,"43","57",,,
1229390,2615576,"possession",352,44,,,"41","59",,,
1229390,2615944,"possession",352,67,,,"42","58",,,
1229390,2616194,"possession",352,89,,,"43","57",,,
1229391,2615290,"possession",352,20,,,"50","50",,,
1229391,2615588,"possession",352,45,"1",,"45","55",,,
1229391,2615934,"possession",352,65,,,"47","53",,,
1229391,2616192,"possession",352,87,,,"51","49",,,
1229392,2615317,"possession",352,22,,,"66","34",,,
1229392,2615624,"possession",352,45,,,"46","54",,,
1229392,2615882,"possession",352,61,,,"43","57",,,
1229392,2616265,"possession",352,90,"3",,"39","61",,,
1229393,2615330,"possession",352,23,,,"30","70",,,
1229393,2615621,"possession",352,45,"2",,"60","40",,,
1229393,2615965,"possession",352,65,,,"48","52",,,
1229393,2616272,"possession",352,90,"2",,"49","51",,,
1229394,2621531,"possession",352,26,,,"40","60",,,
1229394,2621587,"possession",352,45,,,"56","44",,,
1229394,2621682,"possession",352,66,,,"47","53",,,
1229394,2621775,"possession",352,90,"1",,"35","65",,,
1229395,2634138,"possession",352,20,,,"57","43",,,
1229395,2634210,"possession",352,44,,,"48","52",,,
1229395,2634293,"possession",352,64,,,"44","56",,,
1229395,2634360,"possession",352,90,,,"46","54",,,
1229396,2629246,"possession",352,23,,,"56","44",,,
1229396,2629616,"possession",352,45,,,"60","40",,,
1229396,2630200,"possession",352,73,,,"57","43",,,
1229396,2630478,"possession",352,90,,,"53","47",,,
1229398,2629096,"possession",352,12,,,"61","39",,,
1229398,2629491,"possession",352,37,,,"57","43",,,
1229400,2629177,"possession",352,18,,,"56","44",,,
1229400,2629557,"possession",352,41,,,"59","41",,,
1229400,2630128,"possession",352,65,,,"53","47",,,
1229400,2630523,"possession",352,89,,,"55","45",,,
1229401,2629261,"possession",352,23,,,"60","40",,,
1229401,2629708,"possession",352,45,,,"63","37",,,
1229401,2630096,"possession",352,61,,,"62","38",,,
1229401,2630415,"possession",352,81,,,"60","40",,,
1229401,2630618,"possession",352,90,"6",,"59","41",,,
1229402,2629288,"possession",352,27,,"1",,,,,
1229402,2629350,"possession",352,28,,,"23","77",,,
1229402,2629609,"possession",352,44,,,"51","49",,,
1229402,2630099,"possession",352,62,,,"71","29",,,
1229402,2630556,"possession",352,90,,,"49","51",,,
1229403,2629233,"possession",352,23,,,"48","52",,,
1229403,2629589,"possession",352,44,,,"50","50",,,
1229403,2630118,"possession",352,67,,,"48","52",,,
1229403,2630476,"possession",352,89,,,"49","51",,,
1229404,2629254,"possession",352,23,,,"61","39",,,
1229404,2629578,"possession",352,43,,,"49","51",,,
1229404,2630057,"possession",352,64,,,"52","48",,,
1229404,2630554,"possession",352,90,,,"52","48",,,
1229405,2632434,"possession",352,20,,,"34","66",,,
1229405,2632535,"possession",352,41,,,"53","47",,,
1229405,2632704,"possession",352,65,,,"54","46",,,
1229405,2632885,"possession",352,90,,,"52","48",,,
1229406,2630897,"possession",352,24,,,"47","53",,,
1229406,2630985,"possession",352,45,"2",,"59","41",,,
1229406,2631126,"possession",352,69,,,"50","50",,,
1229407,2704661,"possession",352,23,,,"46","54",,,
1229407,2704716,"possession",352,43,,,"50","50",,,
1229407,2704845,"possession",352,68,,,"51","49",,,
1229407,2704928,"possession",352,87,,,"55","45",,,
1229408,2707264,"possession",352,61,,,"50","50",,,
1229408,2707445,"possession",352,87,,,"53","47",,,
1229409,2644084,"possession",352,23,,,"35","65",,,
1229409,2644245,"possession",352,45,,,"47","53",,,
1229409,2644463,"possession",352,68,,,"40","60",,,
1229409,2644657,"possession",352,90,"1",,"41","59",,,
1229410,2706723,"possession",352,22,,,"53","47",,,
1229410,2706912,"possession",352,45,"1",,"58","42",,,
1229410,2707211,"possession",352,68,,,"44","56",,,
1229410,2707399,"possession",352,90,"1",,"50","50",,,
1229412,2643842,"possession",352,23,,,"55","45",,,
1229412,2643916,"possession",352,44,,,"62","38",,,
1229412,2644125,"possession",352,66,,,"59","41",,,
1229412,2644248,"possession",352,89,,,"57","43",,,
1229413,2640751,"possession",352,21,,,"40","60",,,
1229413,2641041,"possession",352,45,,,"46","54",,,
1229413,2641348,"possession",352,68,,,"52","48",,,
1229413,2641575,"possession",352,87,,,"43","57",,,
1229413,2641665,"possession",352,90,,,"46","54",,,
1229414,2640782,"possession",352,24,,,"46","54",,,
1229414,2641023,"possession",352,45,,,"47","53",,,
1229414,2641342,"possession",352,69,,,"50","50",,,
1229414,2641664,"possession",352,90,"5",,"45","55",,,
1229415,2640748,"possession",352,21,,,"35","65",,,
1229415,2640966,"possession",352,41,,,"47","53",,,
1229415,2641628,"possession",352,90,"2",,"45","55",,,
1229416,2640770,"possession",352,23,,,"49","51",,,
1229416,2640976,"possession",352,40,,,"48","52",,,
1229416,2641260,"possession",352,63,,,"47","53",,,
1229416,2641555,"possession",352,86,,,"45","55",,,
1229417,2706734,"possession",352,24,,,"51","49",,,
1229417,2706896,"possession",352,45,,,"47","53",,,
1229417,2707185,"possession",352,65,,,"48","52",,,
1229417,2707426,"possession",352,90,"3",,"43","57",,,
1228301,2301349,"possession",352,16,,,"69","31",,,
1228301,2301377,"possession",352,26,,,"51","49",,,
1228301,2301446,"possession",352,45,,,"56","44",,,
1228301,2301545,"possession",352,65,,,"54","46",,,
1228301,2301634,"possession",352,90,"2",,"60","40",,,
1228302,2322923,"possession",352,26,,,"48","52",,,
1228302,2323029,"possession",352,45,,,"44","56",,,
1228302,2323228,"possession",352,70,,,"46","54",,,
1228302,2323309,"possession",352,87,,,"54","46",,,
1228303,2320163,"possession",352,14,,,"61","39",,,
1228303,2320183,"possession",352,19,,,"70","30",,,
1228303,2320210,"possession",352,27,,,"61","39",,,
1228303,2320237,"possession",352,37,,,"60","40",,,
1228303,2320380,"possession",352,64,,,"56","44",,,
1228303,2320451,"possession",352,80,,,"54","46",,,
1228303,2320529,"possession",352,90,"1",,"53","47",,,
1228304,2323714,"possession",352,28,,,"53","47",,,
1228304,2323851,"possession",352,45,,,"58","42",,,
1228304,2324133,"possession",352,69,,,"54","46",,,
1228305,2323600,"possession",352,15,,,"37","63",,,
1228305,2323715,"possession",352,26,,,"49","51",,,
1228305,2323785,"possession",352,35,,,"46","54",,,
1228305,2323934,"possession",352,49,,,"42","58",,,
1228305,2324048,"possession",352,62,,,"46","54",,,
1228305,2324139,"possession",352,71,,,"43","57",,,
1228305,2324288,"possession",352,85,,,"43","57",,,
1228306,2319119,"possession",352,24,,,"60","40",,,
1228306,2319290,"possession",352,44,,,"61","39",,,
1228306,2319662,"possession",352,66,,,"57","43",,,
1228306,2319994,"possession",352,90,"5",,"59","41",,,
1228309,2319076,"possession",352,17,,,"56","44",,,
1228309,2319159,"possession",352,27,,,"54","46",,,
1228309,2319198,"possession",352,32,,,"57","43",,,
1228309,2319314,"possession",352,45,"1",,"53","47",,,
1228309,2319472,"possession",352,55,,,"56","44",,,
1228309,2319624,"possession",352,67,,,"61","39",,,
1228309,2319730,"possession",352,75,,,"58","42",,,
1228318,2319124,"possession",352,24,,,"50","50",,,
1228318,2319681,"possession",352,69,,,"54","46",,,
1228318,2319911,"possession",352,89,,,"61","39",,,
