match_id,id,subtype,event_incident_typefk,elapsed,elapsed_plus,del,goal_type,coordinates,player1,player2,team
489295,588642,"shot",298,66,,,"dg",,"24213",,8456
489295,588734,"shot",393,78,,,"n",,"37139","30853",8650
489296,584647,"shot",393,19,,,"n",,"37804","30631",8455
489298,588750,"header",299,42,,,"dg",,"24225",,10261
489299,588012,"shot",393,61,,,"n",,"24741","31907",9879
489299,588046,"shot",393,72,,,"n",,"31907","24741",9879
489299,588216,"saved_back_into_play",348,90,"2",,"npm",,"32570",,8659
489300,585119,"direct_freekick",130,9,,,"n",,"24372",,8559
489300,585141,"shot",393,11,,,"n",,"23934","34261",8559
489300,586029,"shot",393,66,,,"n",,"24223","33312",8654
489301,589848,"distance",407,17,,,"n",,"30895","31097",8586
489301,589880,"loose_ball",131,27,,,"n",,"34275",,8667
489301,590076,"header",406,86,,,"n",,"38697","40006",8586
489302,586120,"shot",393,75,,,"n",,"38820","23190",8462
489302,586147,,20,78,,,"p",,"24001",,10194
489302,586180,"header",406,80,,,"n",,"24001","33941",10194
489302,586323,,115,90,"2",,"o",,"40695",,10194
489303,654396,"shot",393,9,,,"n",,"30829","24154",10260
489303,654803,"shot",298,41,,,"dg",,"30829",,10260
489303,655326,"shot",393,82,,,"n",,"34944","30373",10260
489303,655367,"shot",298,89,,,"dg",,"30893",,10260
489305,602865,"shot",80,3,,,"n",,"30352",,8472
489305,603588,"shot",393,89,,,"n",,"24635","23949",8586
489306,596421,"loose_ball",131,71,,,"n",,"109898",,8654
489307,597352,"shot",393,45,,,"n",,"38609","38807",10252
489307,597676,"distance",407,79,,,"n",,"26165","38609",10252
489307,597738,"header",406,88,,,"n",,"40695","24001",10194
489307,597772,"shot",80,90,"1",,"n",,"23253",,10194
489308,593450,,346,23,,,"dg",,"30876",,8668
489308,593483,"header",406,36,,,"n",,"30876","24846",8668
489308,593574,"distance",39,70,,,"n",,"30735",,8668
489309,594028,,115,32,,,"o",,"30889",,8650
489309,594445,"shot",393,63,,,"n",,"42183","24753",8549
489309,594734,"shot",298,90,"3",,"dg",,"23352",,8549
489310,596460,"shot",393,47,,,"n",,"23937","24372",8559
489311,596032,"shot",393,34,,,"n",,"24136","30646",8655
489311,596048,"shot",393,37,,,"n",,"38711","24136",8655
489311,596504,"volley",411,79,,,"n",,"23023","32577",8667
489312,593958,"shot",80,25,,,"n",,"30627",,8455
489312,594647,"shot",393,83,,,"n",,"41877","111865",8528
489312,594727,"header",406,90,"1",,"n",,"30631","30699",8455
489313,600522,"shot",393,9,,,"n",,"24635","24531",8586
489313,600588,"shot",298,12,,,"dg",,"42183",,8549
489313,600624,"shot",393,14,,,"n",,"40755","31097",8586
489313,601065,"shot",393,40,,,"n",,"30895","24635",8586
489313,602069,"shot",393,79,,,"n",,"30895","24635",8586
489313,602175,"header",299,90,"1",,"dg",,"42183",,8549
489314,599246,"shot",393,4,,,"n",,"36410","39297",9825
489314,599263,"direct_freekick",130,7,,,"n",,"23257",,8659
489314,599520,"header",406,38,,,"n",,"30831","3520",9825
489314,599582,"shot",393,44,,,"n",,"36410","30831",9825
489315,599974,"shot",80,79,,,"n",,"30822",,8455
489316,600355,"shot",393,14,,,"n",,"24001","23253",10194
489316,601497,,346,67,,,"dg",,"23934",,8559
489316,601638,"shot",393,73,,,"n",,"38755","23253",10194
489317,600753,"shot",393,34,,,"n",,"34543","27665",8654
489318,599824,"shot",393,52,,,"n",,"41175","30618",8650
489318,599971,"shot",393,65,,,"n",,"24800","41175",8650
489319,600281,"loose_ball",391,9,,,"n",,"36412","33852",10261
489319,600453,"shot",393,20,,,"n",,"30829","24150",10260
489319,601330,"shot",393,56,,,"n",,"27430","30802",10260
489320,600533,,20,24,,,"p",,"40198",,8456
489320,601983,"shot",393,89,,,"n",,"30367","24213",8456
489322,602195,"shot",393,90,"3",,"n",,"111975","23438",8667
489323,610936,,20,23,,,"p",,"30893",,10260
489323,610945,"shot",393,28,,,"n",,"30853","22764",8650
489323,610981,,20,44,,,"p",,"30618",,8650
489323,611092,"direct_freekick",130,77,,,"n",,"34222",,8650
489323,611142,"distance",407,90,"1",,"n",,"39647","30660",8650
489324,611203,,115,2,,,"o",,"37764",,8655
489324,612345,"shot",80,65,,,"n",,"3520",,9825
489324,612701,"volley",411,87,,,"n",,"30935","3520",9825
489324,612764,,20,90,"2",,"p",,"30935",,9825
489325,611346,"distance",39,12,,,"n",,"22991",,8528
489325,611809,"shot",393,41,,,"n",,"24413","30988",8472
489325,611881,"shot",393,45,"1",,"n",,"29581","25005",8528
489325,612261,"shot",298,62,,,"dg",,"38802",,8472
489325,612492,"shot",298,76,,,"dg",,"24413",,8472
489327,614540,"header",406,5,,,"n",,"30818","30895",8586
489327,615206,"shot",393,50,,,"n",,"23949","24635",8586
489327,615556,"header",406,85,,,"n",,"26165","38807",10252
489328,611424,"shot",393,18,,,"n",,"40792","39618",8668
489328,611535,"loose_ball",131,24,,,"n",,"33086",,8668
489328,612086,"header",406,52,,,"n",,"40695","24435",10194
489328,612744,"deflected",414,90,"1",,"n",,"39618","24846",8668
489329,611629,"volley",411,30,,,"n",,"30830","34036",8462
489329,612774,"shot",393,90,"4",,"n",,"23352","24162",8549
489330,611788,"shot",298,37,,,"dg",,"24372",,8559
489330,611808,"shot",80,42,,,"n",,"31907",,9879
489330,611880,"shot",393,45,"1",,"n",,"23934","155384",8559
489330,612104,"shot",393,56,,,"n",,"24020","30338",9879
489330,612651,"shot",393,88,,,"n",,"24661","30956",9879
489331,611282,"header",406,9,,,"n",,"39073","23034",8667
489331,611754,"volley",411,38,,,"n",,"24228","30360",10261
489332,613661,"shot",393,18,,,"n",,"30675","30631",8455
489332,613835,"shot",298,2,,,"dg",,"30631",,8455
489062,583590,"distance",407,12,,,"n",,"30373","34944",10260
489062,583674,"shot",298,24,,,"dg",,"38817",,10260
489062,583710,"shot",393,30,,,"n",,"27430","24150",10260
489062,583824,"header",299,45,"1",,"dg",,"27430",,10260
489062,583992,"shot",393,63,,,"n",,"30829","30802",10260
489063,389918,,20,18,,,"p",,"30843",,9825
489063,390000,"shot",393,42,,,"n",,"30843","30935",9825
489063,390139,"shot",393,60,,,"n",,"39297","30960",9825
489064,391990,"shot",80,45,"1",,"n",,"24213",,8456
489064,392104,"shot",393,51,,,"n",,"30367","40792",8456
489064,392171,"shot",393,58,,,"n",,"30367","26436",8456
489065,388325,"header",406,13,,,"n",,"37277","36394",8654
489065,388443,,115,21,,,"o",,"19020",,8655
489065,388457,"shot",393,22,,,"n",,"34176","23922",8655
489065,388577,"shot",298,30,,,"dg",,"23170",,8655
489065,388902,"saved",159,48,,,"npm",,"34176",,8655
489065,389596,"shot",393,90,"3",,"n",,"33781","30966",8654
489065,389623,"shot",393,90,"5",,"n",,"34543","24223",8654
489067,388332,"shot",393,12,,,"n",,"30348","30830",8462
489067,388721,"shot",393,40,,,"n",,"34036","30348",8462
489067,388957,"saved",159,48,,,"npm",,"24160",,8668
489067,389322,"distance",407,69,,,"n",,"30348","24653",8462
489068,388676,"direct_freekick",130,38,,,"n",,"35608",,8549
489068,389225,"crossbar",24,65,,,"npm",,"30892",,8549
489068,389329,,115,72,,,"o",,"33754",,8549
489068,389515,"shot",393,86,,,"n",,"42183","33128",8549
489069,389536,"loose_ball",304,87,,,"dg",,"23934",,8559
489069,389573,"shot",298,90,,,"dg",,"23934",,8559
489070,388200,,115,5,,,"o",,"34430",,8667
489070,388339,"shot",393,13,,,"n",,"35327","127857",8528
489070,389221,"shot",393,63,,,"n",,"127857","35327",8528
489070,389299,"shot",393,68,,,"n",,"34466","34421",8528
489070,389480,"shot",393,81,,,"n",,"127857","24528",8528
489071,391259,"shot",393,27,,,"n",,"30456","30686",8455
489071,391390,"shot",80,45,"1",,"n",,"23949",,8586
489333,621827,"volley",411,8,,,"n",,"37139","30889",8650
489333,622096,"shot",393,33,,,"n",,"37920","30660",8650
489333,622184,,20,39,,,"p",,"30618",,8650
489333,622430,"distance",407,50,,,"n",,"30618","30889",8650
489333,622555,,20,65,,,"p",,"30618",,8650
489334,619226,"shot",393,50,,,"n",,"31097","30895",8586
489335,619747,"saved",159,24,,,"npm",,"37799",,10261
489335,619941,"header",406,57,,,"n",,"36410","3520",9825
489335,619944,"loose_ball",131,58,,,"n",,"37799",,10261
489335,619958,"shot",393,64,,,"n",,"27277","30843",9825
489335,619961,"shot",393,67,,,"n",,"26181","30843",9825
489336,621420,"saved",159,18,,,"npm",,"33974",,8456
489336,621879,"header",406,56,,,"n",,"24208","40198",8456
489337,618490,"shot",393,35,,,"n",,"37169","40611",8654
489337,618782,"shot",393,51,,,"n",,"38711","19020",8655
489338,618296,,20,18,,,"p",,"30338",,9879
489338,619322,"bicycle_kick",390,87,,,"n",,"24737","31907",9879
489339,618331,"shot",290,23,,,"dg",,,,8659
489339,619056,"distance",39,67,,,"n",,"24372",,8559
489339,619250,,115,82,,,"o",,"35438",,8559
489340,617776,"direct_freekick",130,4,,,"n",,"24846",,8668
489340,617824,"header",406,22,,,"n",,"30830","34036",8462
489340,618000,"header",406,75,,,"n",,"30830","24653",8462
489341,619304,"header",406,84,,,"n",,"40695","25668",10194
489342,621363,"shot",80,84,,,"n",,"22991",,8528
489343,633277,"shot",393,14,,,"n",,"30893","24154",10260
489343,633454,"header",406,30,,,"n",,"26165","23782",10252
489343,633940,"header",406,58,,,"n",,"23264","26165",10252
489343,634149,"distance",407,80,,,"n",,"30893","34944",10260
489343,634266,"shot",393,90,"3",,"n",,"165709","24154",10260
489344,629381,"header",406,8,,,"n",,"30960","30613",9825
489344,630185,"shot",393,49,,,"n",,"30960","30613",9825
489345,629897,"shot",393,42,,,"n",,"160496","30734",8654
489345,630181,"header",406,52,,,"n",,"109897","37169",8654
489346,632874,"shot",393,26,,,"n",,"40792","24006",8668
489346,633213,"volley",411,47,,,"n",,"39618","24023",8668
489346,633265,"loose_ball",391,51,,,"n",,"40792","39618",8668
489346,633375,"loose_ball",391,61,,,"n",,"24006","39618",8668
489347,630260,"header",406,56,,,"n",,"30631","37804",8455
489347,630463,"shot",393,65,,,"n",,"30679","30631",8455
489348,628848,,20,30,,,"p",,"24635",,8586
489348,629024,"shot",393,82,,,"n",,"34947","19020",8655
489348,629076,"shot",80,89,,,"n",,"37764",,8655
489349,631268,"shot",393,90,"2",,"n",,"24800","30618",8650
489350,629353,"shot",393,8,,,"n",,"23934","23937",8559
489350,629823,"shot",393,38,,,"n",,"24393","42183",8549
489350,629925,"shot",393,44,,,"n",,"23783","34261",8559
489350,630650,"direct_freekick",130,78,,,"n",,"24372",,8559
489350,630736,"shot",393,84,,,"n",,"23937","24372",8559
489351,629276,"shot",393,2,,,"n",,"38755","35467",10194
489351,630136,"shot",80,49,,,"n",,"24001",,10194
489353,638686,"shot",393,5,,,"n",,"30853","30617",8650
489353,638749,"header",406,33,,,"n",,"30853","30889",8650
489353,638952,"distance",407,83,,,"n",,"25984","24800",8650
489353,639005,"header",406,90,,,"n",,"41175","95327",8650
489354,639510,"header",406,19,,,"n",,"30373","30829",10260
489354,640375,"shot",393,55,,,"n",,"30988","24655",8472
489354,640694,"shot",393,76,,,"n",,"165709","34944",10260
489355,640561,"shot",393,65,,,"n",,"40755","31097",8586
489356,642256,"shot",393,19,,,"n",,"39618","24846",8668
489356,642272,"header",44,23,,,"n",,"30876",,8668
489356,642306,"shot",393,33,,,"n",,"26165","23264",10252
489356,642420,"distance",407,53,,,"n",,"36012","30371",8668
489356,642434,"direct_freekick",130,55,,,"n",,"38807",,10252
489356,642510,,20,66,,,"p",,"23782",,10252
489357,639196,"loose_ball",391,3,,,"n",,"42183","35608",8549
489357,639308,"header",406,9,,,"n",,"111975","23025",8667
489357,639709,"volley",411,29,,,"n",,"24183","24162",8549
489357,640948,"shot",80,90,,,"n",,"23352",,8549
489358,643075,"distance",407,28,,,"n",,"24213","24499",8456
489358,643387,"shot",80,50,,,"n",,"30956",,9879
489358,643478,"distance",39,59,,,"n",,"25253",,9879
489358,643767,"shot",393,83,,,"n",,"30956","24741",9879
489359,639792,"shot",393,33,,,"n",,"26108","34601",8462
489359,640274,"loose_ball",131,48,,,"n",,"24664",,8659
489359,640514,"direct_freekick",130,62,,,"n",,"23257",,8659
489359,640556,"direct_freekick",130,65,,,"n",,"38820",,8462
489360,641193,"header",406,33,,,"n",,"40005","24435",10194
489360,641459,"header",406,81,,,"n",,"47382","34574",10261
489361,639502,"volley",6,18,,,"n",,"38491",,8528
489361,640566,"shot",393,61,,,"n",,"31013","3520",9825
489361,640722,"shot",393,71,,,"n",,"30616","30613",9825
489361,640970,"loose_ball",131,90,,,"n",,"3520",,9825
489361,640993,"shot",393,90,"2",,"n",,"23678","30613",9825
489362,639951,"shot",393,40,,,"n",,"30699","31906",8455
489362,640296,"shot",393,48,,,"n",,"30822","30631",8455
489362,640509,,20,60,,,"p",,"30631",,8455
489362,640557,"shot",393,63,,,"n",,"30822","31306",8455
489362,640660,"shot",80,70,,,"n",,"24336",,8559
489362,640715,"shot",393,74,,,"n",,"113772","23934",8559
489362,640781,"header",406,78,,,"n",,"24372","23934",8559
489363,653434,"shot",393,36,,,"n",,"3520","30613",9825
489363,653518,"header",406,49,,,"n",,"30853","37139",8650
489363,653546,"header",406,56,,,"n",,"24800","37139",8650
489363,653589,"distance",39,67,,,"n",,"3520",,9825
489363,653604,"shot",80,70,,,"n",,"3520",,9825
489363,653621,"shot",393,72,,,"n",,"30853","37920",8650
489363,653625,"shot",298,74,,,"dg",,"36410",,9825
489363,653717,"shot",393,90,"1",,"n",,"3520","31013",9825
489363,653731,"shot",393,90,"3",,"n",,"24800","30915",8650
489363,653737,"shot",298,90,"6",,"dg",,"30613",,9825
489364,647766,"header",406,45,"3",,"n",,"33418","24408",8472
489364,647941,"header",299,49,,,"dg",,"30988",,8472
489365,649927,"loose_ball",131,24,,,"n",,"23949",,8586
489366,647212,"shot",393,11,,,"n",,"34466","38807",10252
489366,648526,"header",406,85,,,"n",,"40611","30353",8654
489368,650498,"shot",393,8,,,"n",,"33974","24213",8456
489368,650630,"header",44,21,,,"n",,"24209",,8456
489368,650859,"distance",407,37,,,"n",,"23257","26494",8659
489368,651179,"direct_freekick",130,54,,,"n",,"23257",,8659
489368,651203,,20,56,,,"p",,"40198",,8456
489368,651632,"shot",393,90,"4",,"n",,"51553","24213",8456
489369,648423,"shot",393,78,,,"n",,"37140","40987",8462
489370,648382,"shot",393,75,,,"n",,"24435","24001",10194
489371,680224,"shot",393,28,,,"n",,"71550","25150",8528
489371,680525,"shot",393,61,,,"n",,"38817","34944",10260
489371,680653,"shot",393,86,,,"n",,"34944","24150",10260
489373,658320,"shot",393,29,,,"n",,"23949","46403",8586
489373,658327,"shot",393,32,,,"n",,"31097","30895",8586
489373,658567,,20,57,,,"p",,"30893",,10260
489373,658610,"shot",393,67,,,"n",,"30829","38817",10260
489373,658614,"header",406,68,,,"n",,"30893","30829",10260
489373,658621,"shot",393,71,,,"n",,"30829","30893",10260
489373,658649,"loose_ball",131,79,,,"n",,"27430",,10260
489374,659589,"shot",393,26,,,"n",,"30613","3520",9825
489374,660148,"shot",393,67,,,"n",,"30613","30935",9825
489375,657476,"shot",393,55,,,"n",,"31906","30631",8455
489375,657744,"saved_back_into_play",348,70,,,"npm",,"37169",,8654
489376,657054,"shot",393,35,,,"n",,"33974","40198",8456
489376,657423,"shot",393,54,,,"n",,"24213","33974",8456
489376,658067,"shot",393,90,"4",,"n",,"46810","36012",8668
489378,661126,"header",406,45,"1",,"n",,"34947","23916",8655
489378,661350,"header",406,60,,,"n",,"23921","34947",8655
489379,656961,"shot",393,29,,,"n",,"26461","31907",9879
489380,657152,"distance",407,43,,,"n",,"23354","34466",10252
489380,657484,"shot",393,60,,,"n",,"11576","24336",8559
489381,657126,"shot",393,40,,,"n",,"26527","26494",8659
489381,657513,"shot",393,58,,,"n",,"23257","26494",8659
489381,658010,"shot",393,88,,,"n",,"27515","23257",8659
489382,657193,"distance",39,45,,,"n",,"30889",,8650
489382,657597,"header",406,63,,,"n",,"37139","22764",8650
489382,657758,"shot",393,72,,,"n",,"39073","26143",8667
489382,658029,"loose_ball",391,89,,,"n",,"37139","37442",8650
489383,668004,"shot",393,22,,,"n",,"24800","37139",8650
489383,668021,"header",406,28,,,"n",,"37139","30618",8650
489383,668761,"header",406,87,,,"n",,"95327","34222",8650
489384,669780,"shot",393,48,,,"n",,"36012","40792",8668
489384,669924,"shot",393,71,,,"n",,"39618","36012",8668
489385,665659,"distance",407,43,,,"n",,"30818","46403",8586
489385,666429,"shot",298,82,,,"dg",,"30348",,8586
489386,671366,"shot",393,34,,,"n",,"26165","23354",10252
489387,664695,"distance",407,25,,,"n",,"24154","30865",10260
489387,664772,"shot",393,51,,,"n",,"30802","30829",10260
489388,665424,"shot",393,27,,,"n",,"41622","24209",8456
489388,665523,"shot",393,34,,,"n",,"33974","39027",8456
489388,665744,,20,45,"2",,"p",,"40198",,8456
489388,666207,"saved_back_into_play",348,66,,,"npm",,"23927",,8655
489388,666208,"shot",393,66,,,"n",,"38711","23927",8655
489389,665220,"header",406,13,,,"n",,"36410","3520",9825
489389,665624,,20,41,,,"p",,"36410",,9825
489389,666032,"shot",393,56,,,"n",,"75342","3520",9825
489390,665197,"shot",298,11,,,"dg",,"38755",,10194
489390,665237,"shot",298,14,,,"dg",,"27665",,8654
489390,665521,"direct_freekick",130,33,,,"n",,"40611",,8654
489391,665743,"shot",298,45,"3",,"dg",,"24372",,8559
489392,664992,"shot",393,1,,,"n",,"37804","30822",8455
489392,665042,"shot",393,4,,,"n",,"26461","30338",9879
489392,665155,"shot",393,10,,,"n",,"30679","30822",8455
489392,665331,"shot",298,21,,,"dg",,"30822",,8455
489392,665970,"shot",393,53,,,"n",,"30822","37804",8455
489393,676532,"direct_freekick",130,18,,,"n",,"30893",,10260
489393,676723,"distance",407,45,,,"n",,"38817","27430",10260
489394,677604,"header",406,28,,,"n",,"26564","30822",8455
489394,677665,"distance",407,39,,,"n",,"37804","32345",8455
489394,677808,,115,49,,,"o",,"30831",,9825
489394,677914,"header",406,70,,,"n",,"36410","26111",9825
489394,677986,"loose_ball",391,86,,,"n",,"30679","37804",8455
489395,675127,"shot",393,2,,,"n",,"30618","30853",8650
489395,675335,"post",481,38,,,"npm",,,,8650
489395,675336,"shot",80,38,,,"n",,"30618",,8650
489395,675663,"loose_ball",131,84,,,"n",,"30915",,8650
489397,679041,,115,3,,,"o",,"25518",,10261
489397,679058,"header",406,9,,,"n",,"24228","40565",10261
489397,679225,"shot",393,71,,,"n",,"37799","30623",10261
489397,679265,"shot",393,86,,,"n",,"36412","23933",10261
489398,673715,"shot",80,31,,,"n",,"23916",,8655
489398,674227,"header",299,52,,,"dg",,"19020",,8655
489398,674346,,20,58,,,"p",,"34947",,8655
489398,674836,"missed",22,86,,,"npm",,"25543",,8462
489399,673374,,20,6,,,"p",,"30338",,9879
489399,673477,"shot",393,14,,,"n",,"23354","38807",10252
489399,674068,"shot",80,46,,,"n",,"24661",,9879
489399,674333,"shot",393,60,,,"n",,"24661","26777",9879
489401,673388,"loose_ball",131,8,,,"n",,"26494",,8659
489401,673510,"deflected",288,17,,,"n",,"71550",,8528
489401,674366,"saved_back_into_play",484,59,,,"npm",,,,8659
489401,674383,"loose_ball",131,59,,,"n",,"23257",,8659
489401,674611,"deflected",414,73,,,"n",,"26494","38433",8659
489402,673898,"shot",80,41,,,"n",,"38755",,10194
489402,674589,"distance",407,73,,,"n",,"24435","38755",10194
489402,674890,"direct_freekick",130,90,"5",,"n",,"23022",,8667
489404,681880,"shot",298,2,,,"dg",,"30348",,8586
489404,682293,"shot",393,29,,,"n",,"30348","24656",8586
489404,683103,"shot",393,65,,,"n",,"24499","25342",8456
489404,683472,,20,86,,,"p",,"24635",,8586
489405,682218,"distance",407,24,,,"n",,"34590","37169",8654
489405,682450,,20,38,,,"p",,"30735",,8668
489405,682757,"shot",393,48,,,"n",,"24004","36012",8668
489405,683287,"shot",393,76,,,"n",,"30735","36012",8668
489406,682067,"bicycle_kick",167,14,,,"n",,"42183",,8549
489406,682959,"shot",80,57,,,"n",,"26165",,10252
489407,682501,"shot",393,41,,,"n",,"24661","26461",9879
