match_id,id,subtype,event_incident_typefk,elapsed,elapsed_plus,del,goal_type,card_type,player1,team
499363,422608,,70,48,,,,"y","36146",10269
499363,422694,,70,52,,,,"y","37401",10269
499364,422851,,270,62,,,,"r","35606",8697
499364,423127,,70,88,,,,"y","36011",8226
499365,422869,,70,66,,,,"y","30886",8177
499365,422870,,70,66,,,,"y","36090",8398
499365,422874,,70,67,,,,"y","75467",8398
499365,423230,,70,90,,,,"y","33339",8398
499366,426293,"diving",163,24,,,,"y","36007",9912
499366,426355,,70,31,,,,"y","27475",9810
499366,426606,,70,49,,,,"y","27472",9810
499366,426834,,70,71,,,,"y","37760",9810
499367,421525,"verbal_abuse",79,29,,,,"y","27303",10189
499367,421527,"serious_fouls",73,30,,,,"y","34045",8722
499367,421598,"serious_fouls",73,63,,,,"y","2862",10189
499367,421621,,70,77,,,,"y","26437",10189
499367,421628,"serious_fouls",73,80,,,,"y","97491",8722
499368,422846,,70,63,,,,"y","27607",9911
499368,422952,,70,78,,,,"y","36051",9911
499368,423046,,70,83,,,,"y","96209",9911
499368,423087,,270,84,,,,"r","17312",9911
499369,422858,,70,66,,,,"y","30459",9823
499370,426705,,70,57,,,,"y","30445",8721
499370,426770,,70,60,,,,"y","34420",8721
499370,426826,,70,70,,,,"y","37387",8295
499370,426837,,26,71,,,,"y2","30445",8721
499370,427014,,70,83,,,,"y","36076",8295
499371,433398,,70,35,,,,"y","30256",9911
499371,433745,,70,62,,,,"y","28435",9911
499371,433791,,70,74,,,,"y","18518",9823
499371,433827,,70,76,,,,"y","96209",9911
499371,434026,,70,90,,,,"y","30711",9823
499372,433294,,70,19,,,,"y","30693",8177
499372,433437,,70,38,,,,"y","128037",8178
499372,433792,,70,70,,,,"y","31244",8177
499373,439193,,70,77,,,,"y","71399",9789
499373,439194,,70,79,,,,"y","115670",9904
499373,439300,,70,86,,,,"y","27514",9789
499374,433293,"shirt_pull",77,22,,,,"y","27326",10269
499374,433674,"serious_fouls",73,56,,,,"y","35989",8697
499374,433765,,70,54,,,,"y","38842",10269
499374,433805,"verbal_abuse",79,76,,,,"y","31235",8697
499374,433831,"stall_time",25,78,,,,"y","30648",10269
499374,433934,"serious_fouls",73,86,,,,"y","27315",8697
499374,433954,"serious_fouls",73,88,,,,"y","27316",8697
499375,438862,"serious_fouls",73,53,,,,"y","27301",10189
499375,438933,,70,59,,,,"y","31290",8721
499375,438943,,70,60,,,,"y","39902",8721
499375,438974,,70,62,,,,"y","27483",10189
499375,439066,"emergency_brake",65,72,,,,"r","30914",8721
499375,439105,,70,75,,,,"y","30249",10189
499375,439365,,70,74,"4",,,"y","30704",10189
499376,433076,,70,29,,,,"y","30266",9912
499376,433189,,70,79,,,,"y","39828",9912
499376,433206,,70,88,,,,"y","37389",8295
499376,433210,,70,90,,,,"y","37390",8295
499377,438097,,70,20,,,,"y","30749",9790
499377,438484,,70,34,,,,"y","30764",9790
499377,439287,,70,85,,,,"y","30668",9790
499377,439288,,70,80,,,,"y","39796",8398
499377,439341,,70,89,,,,"y","42221",8398
499378,433375,,70,22,,,,"y","26588",9788
499378,433496,,70,35,,,,"y","36395",8722
499378,434061,,70,87,,,,"y","14533",9788
499378,434126,,70,90,,,,"y","25948",9788
499379,433438,,70,39,,,,"y","30572",9810
499379,433751,,70,63,,,,"y","147729",8226
499379,433795,,70,74,,,,"y","38863",9810
499379,435824,,70,84,,,,"y","27484",9810
499380,451387,"serious_fouls",73,58,,,,"y","27301",10189
499380,451400,"serious_fouls",73,59,,,,"y","30749",9790
499380,451437,,70,63,,,,"y","25565",9790
499380,451458,"serious_fouls",73,65,,,,"y","37156",9790
499380,451658,"serious_fouls",73,89,,,,"y","27303",10189
499381,447108,,70,30,,,,"y","40190",9789
499381,447251,,70,40,,,,"y","28480",8697
499381,447279,"verbal_abuse",79,42,,,,"y","30706",8697
499381,447754,,70,58,,,,"y","35989",8697
499381,448055,"stall_time",25,87,,,,"y","35990",9789
499382,447813,,70,58,,,,"y","27326",10269
499382,447893,,70,76,,,,"y","30886",8177
499383,447086,,70,21,,,,"y","27460",9912
499383,447198,,70,35,,,,"y","36007",9912
499384,447100,,70,26,,,,"y","27427",8178
499384,447365,,70,45,,,,"y","36060",9810
499384,447599,,70,47,,,,"y","34267",8178
499384,447816,,70,58,,,,"y","49939",8178
499384,447960,,70,80,,,,"y","37151",8178
499384,448021,,70,83,,,,"y","37760",9810
499384,448261,,70,36,,,,"y","128037",8178
499385,447123,,270,29,,,,"r","36094",8398
499385,447318,,70,43,,,,"y","39734",8398
499385,447748,,70,58,,,,"y","23628",8722
499385,447861,,70,72,,,,"y","37321",8722
499385,447874,,70,73,,,,"y","39796",8398
499386,446516,"serious_fouls",73,26,,,,"y","36008",9911
499386,446517,"verbal_abuse",79,26,,,,"y","26604",9788
499386,446522,"serious_fouls",73,30,,,,"y","28435",9911
499386,446544,"serious_fouls",73,40,,,,"y","30256",9911
499386,446595,,70,59,,,,"y","36051",9911
499386,446615,"verbal_abuse",79,65,,,,"y","31936",9788
499386,446669,"stall_time",25,90,"1",,,"y","71353",9788
499387,447078,,70,21,,,,"y","39841",8226
499387,447319,,70,44,,,,"y","147729",8226
499387,448037,,270,85,,,,"r","34400",9904
499388,447002,,70,1,,,,"y","30924",9823
499388,447071,,70,18,,,,"y","37389",8295
499388,447353,,70,45,,,,"y","38244",9823
499388,447749,,70,57,,,,"y","37387",8295
499388,447882,,70,76,,,,"y","37381",8295
499389,457221,,70,35,,,,"y","30638",9823
499389,457372,,70,53,,,,"y","30902",8721
499389,457417,,70,61,,,,"y","38606",8721
499389,457435,,70,70,,,,"y","30688",9823
499389,457452,"shirt_pull",77,74,,,,"y","35988",9823
499390,456524,,70,50,,,,"y","38215",8722
499390,456540,"verbal_abuse",79,61,,,,"y","38848",8722
499390,456588,,70,78,,,,"y","114492",8722
499390,456601,,70,83,,,,"y","97491",8722
499390,456609,"verbal_abuse",79,87,,,,"y","26173",8722
499390,456611,,70,87,,,,"y","49939",8178
499391,460560,,70,30,,,,"y","27358",9789
499391,461311,,70,66,,,,"y","24104",8177
499391,461499,,70,80,,,,"y","27330",8177
499391,461606,,70,90,,,,"y","37332",8177
499391,462233,,70,90,,,,"y","31718",9789
499392,460515,,70,27,,,,"y","30628",10269
499392,460551,,70,30,,,,"y","38842",10269
499392,461186,,70,61,,,,"y","30256",9911
499392,461312,,70,68,,,,"y","27607",9911
499392,461362,,70,73,,,,"y","17312",9911
499392,461595,,70,90,,,,"y","40203",10269
499393,457245,,70,35,,,,"y","27460",9912
499393,457272,,70,42,,,,"y","34262",9912
499393,457418,,26,60,,,,"y2","34262",9912
499393,457454,,70,64,,,,"y","39828",9912
499393,457481,,70,78,,,,"y","68253",10189
499394,457177,,70,18,,,,"y","27472",9810
499394,457340,,70,47,,,,"y","27475",9810
499394,457400,,70,58,,,,"y","39796",8398
499394,457482,,70,78,,,,"y","30572",9810
499395,457163,,70,14,,,,"y","30706",8697
499395,457202,,70,27,,,,"y","39045",9904
499395,457236,,70,30,,,,"y","27310",8697
499395,457442,,70,64,,,,"y","30811",9904
499395,457548,,70,81,,,,"y","27349",9904
499396,457246,,70,32,,,,"y","31936",9788
499396,457613,,70,89,,,,"y","30701",9788
499397,460608,,70,35,,,,"y","38216",9790
499397,460658,,70,37,,,,"y","27293",9790
499397,460772,,70,43,,,,"y","30668",9790
499397,461273,"pushing",325,69,,,,"y","39106",9790
499397,461564,,70,89,,,,"y","27411",8226
674264,718298,,70,65,,,,"y","36395",8722
674266,718267,,70,42,,,,"y","30811",9904
674266,718278,,70,47,,,,"y","25819",8177
674266,718294,,70,58,,,,"y","36130",8177
674266,718295,,70,60,,,,"y","34400",9904
674266,718340,,70,85,,,,"y","27336",8177
674267,719627,,70,8,,,,"y","10950",8358
674267,719676,,70,15,,,,"y","33338",9790
674267,719913,,70,76,,,,"y","39901",8358
674268,718261,,70,25,,,,"y","31011",8165
674268,718291,,70,64,,,,"y","27461",10189
674268,718292,,70,65,,,,"y","27438",8165
674269,719129,,70,30,,,,"y","39892",9911
674269,719130,,70,30,,,,"y","26472",9788
674269,719405,,270,59,,,,"r","38432",9788
674269,719460,,70,76,,,,"y","39843",9911
674269,719497,,70,85,,,,"y","42331",9911
674270,718276,,70,45,,,,"y","95078",8178
674270,718284,,70,56,,,,"y","58354",8178
674270,718293,,70,58,,,,"y","27508",9905
674271,718641,,70,76,,,,"y","38244",9823
674271,718671,,70,90,"1",,,"y","116772",9823
674348,809047,"serious_fouls",73,30,,,,"y","30937",8178
674348,809064,,70,37,,,,"y","30255",9789
674348,809104,"serious_fouls",73,56,,,,"y","18576",9789
674348,809118,"emergency_brake",203,63,,,,"y","27492",8178
674348,809139,"shirt_pull",77,72,,,,"y","95078",8178
674348,809182,"emergency_brake",203,90,"2",,,"y","58354",8178
674349,813021,,70,12,,,,"y","19511",8721
674349,813317,,70,36,,,,"y","27339",8721
674349,813953,,70,58,,,,"y","31290",8721
674349,814063,,70,70,,,,"y","25819",8177
674349,814195,,70,85,,,,"y","30914",8721
674349,814212,,70,87,,,,"y","15403",8721
674349,814221,,70,88,,,,"y","147735",8721
674350,814748,"serious_fouls",73,29,,,,"y","27301",10189
674350,815020,"serious_fouls",73,52,,,,"y","37787",9790
674350,815026,"serious_fouls",73,53,,,,"y","26675",9790
674350,815109,"serious_fouls",63,61,,,,"r","30918",9790
674350,815125,"verbal_abuse",79,63,,,,"y","30749",9790
674350,815267,"serious_fouls",73,85,,,,"y","106309",10189
674351,815213,,70,73,,,,"y","30256",9911
674351,815240,,70,77,,,,"y","33336",9911
674352,809822,,70,40,,,,"y","22535",10269
674352,810356,,70,61,,,,"y","26169",10269
674352,810441,,70,73,,,,"y","36146",10269
674352,810442,,70,85,,,,"y","34113",10269
674352,810458,,70,88,,,,"y","40203",10269
674352,810583,,70,90,,,,"y","30648",10269
674352,810584,,70,90,,,,"y","27330",9904
674352,811639,,70,73,,,,"y","47357",9904
674352,811650,,70,83,,,,"y","30821",9904
674353,810300,,70,79,,,,"y","36491",9905
674353,810443,,70,82,,,,"y","38263",9905
674353,811679,,70,86,,,,"y","36771",8358
674354,809618,,70,23,,,,"y","37984",8722
674355,809685,,70,29,,,,"y","38213",8226
674355,809715,,70,33,,,,"y","30919",8165
674355,810230,,70,57,,,,"y","38178",8165
674356,820306,,70,42,,,,"y","39106",9790
674356,820331,,70,44,,,,"y","36007",9788
674356,820819,,70,55,,,,"y","33338",9790
674356,821023,,70,81,,,,"y","38398",9788
674357,819576,"serious_fouls",73,77,,,,"y","36130",8177
674357,819584,"serious_fouls",73,79,,,,"y","37558",9789
674357,819595,"serious_fouls",73,85,,,,"y","37374",9789
674358,819988,,70,18,,,,"y","38244",9823
674358,820111,,70,35,,,,"y","27320",10269
674358,820672,,70,47,,,,"y","25772",10269
674358,820919,,70,76,,,,"y","30709",9823
674358,821139,,70,88,,,,"y","97752",10269
674359,822042,"serious_fouls",73,3,,,,"y","97734",8178
674359,822109,"serious_fouls",73,10,,,,"y","26437",10189
674359,822655,"serious_fouls",73,56,,,,"y","58354",8178
674359,822821,"verbal_abuse",79,78,,,,"y","27303",10189
674359,822848,"Unsportsmanlike Cond",505,81,,,,"y","27301",10189
674360,820420,,70,40,,,,"y","34420",8721
674360,820880,,70,60,,,,"y","37731",9905
674360,820905,,70,74,,,,"y","42873",9905
674360,821185,,70,90,,,,"y","37317",8721
674362,825474,"violence",176,39,,,,"y","29622",9810
674362,825506,,70,44,,,,"y","43061",9911
674362,825664,"serious_fouls",73,55,,,,"y","27472",9810
674362,825675,"pushing",325,57,,,,"y","36076",9810
674362,825705,"hands",129,61,,,,"y","27478",9810
674362,825709,,70,62,,,,"y","36051",9911
674362,825808,"serious_fouls",73,79,,,,"y","30776",9911
674362,825813,"violence",196,80,,,,"y2","30776",9911
674362,825885,"pushing",325,89,,,,"y","28435",9911
674363,820885,,70,64,,,,"y","30789",8722
674363,821068,,70,84,,,,"y","115670",9904
674364,819986,,70,15,,,,"y","141113",8165
674364,820243,,70,42,,,,"y","35989",8697
674364,820307,,70,44,,,,"y","71353",8697
674364,820308,,70,44,,,,"y","27433",8165
674364,820762,,70,55,,,,"y","27438",8165
674364,820979,,70,79,,,,"y","38178",8165
674365,832246,"pushing",325,30,,,,"y","2862",10189
674365,832292,"serious_fouls",73,34,,,,"y","30249",10189
674365,832774,"violence",176,56,,,,"y","184645",10189
674365,832775,"violence",176,57,,,,"y","30834",9823
674365,832846,"serious_fouls",73,63,,,,"y","30872",9823
674365,832915,"serious_fouls",73,80,,,,"y","106309",10189
674366,831974,"serious_fouls",73,34,,,,"y","27305",9810
674366,832064,"serious_fouls",73,78,,,,"y","41931",9810
674367,837368,"serious_fouls",73,56,,,,"y","31718",9789
674367,837435,"serious_fouls",73,65,,,,"y","18576",9789
674367,837474,"serious_fouls",73,73,,,,"y","134217",8697
674368,837198,,70,45,,,,"y","114492",8722
674368,837353,,70,52,,,,"y","42297",8177
674368,837496,,70,60,,,,"y","25819",8177
674368,837497,,70,56,,,,"y","32118",8722
674368,837535,,70,78,,,,"y","13518",8177
674368,837649,,70,90,,,,"y","38492",8722
674368,837683,,70,90,,,,"y","30819",8177
674368,837684,,70,90,,,,"y","26173",8722
674369,832167,,70,3,,,,"y","188498",8358
674369,832405,,70,41,,,,"y","36771",8358
674369,832432,,70,43,,,,"y","39843",9911
674369,833116,,70,90,,,,"y","27514",9911
674370,835408,"serious_fouls",73,22,,,,"y","28081",9904
674370,835461,"serious_fouls",73,30,,,,"y","30918",9790
674370,836042,,70,46,,,,"y","39106",9790
674370,836305,"shirt_pull",77,59,,,,"y","102301",9790
674370,836454,"pushing",325,82,,,,"y","26675",9790
674370,836475,"verbal_abuse",79,84,,,,"y","25483",9904
674370,836484,"kicked_ball_away",78,85,,,,"y","39141",9790
674370,836596,"kicked_ball_away",78,90,"3",,,"y","27349",9904
674371,832211,,70,14,,,,"y","37292",8165
674371,832258,,70,27,,,,"y","27302",9905
674371,832293,,70,33,,,,"y","36491",9905
674371,832749,,70,51,,,,"y","36000",9905
674371,832864,,70,70,,,,"y","38263",9905
674371,832899,,70,73,,,,"y","35831",8165
674372,832460,,70,45,,,,"y","38432",9788
674372,832857,,70,65,,,,"y","25772",10269
674372,832917,,70,77,,,,"y","41244",10269
674373,832812,,70,41,,,,"y","39902",8721
674373,832813,,70,53,,,,"y","36084",8226
674373,832889,,70,73,,,,"y","30693",8226
674373,833067,,70,73,,,,"y","30530",8721
674373,833068,,70,80,,,,"y","19511",8721
674373,833171,,70,90,,,,"y","30703",8226
674374,848018,"serious_fouls",73,87,,,,"y","38244",9823
674375,848804,,70,74,,,,"y","11263",9911
674375,848915,,70,90,,,,"y","102301",9790
674375,848929,,70,90,,,,"y","38668",9911
674376,845696,"serious_fouls",73,88,,,,"y","94685",9789
674377,843390,,70,43,,,,"y","25772",10269
674377,843914,,70,52,,,,"y","42297",8177
674377,844018,,70,70,,,,"y","13518",8177
674377,844019,,70,74,,,,"y","50345",8177
674377,844033,,70,77,,,,"y","24104",8177
674377,844173,,26,86,,,,"y2","25772",10269
674377,844416,,70,71,,,,"y","27642",10269
674378,843341,"serious_fouls",73,42,,,,"y","25483",9904
674378,843794,"serious_fouls",73,54,,,,"y","27303",10189
674378,843877,"hands",129,59,,,,"y","39834",9904
674379,843205,,70,28,,,,"y","27436",8165
674379,843477,,70,45,,,,"y","34420",8721
674379,843764,,70,49,,,,"y","19511",8721
674379,843836,,70,55,,,,"y","27438",8165
674379,844020,,70,77,,,,"y","31290",8721
674379,844235,,70,80,,,,"y","39902",8721
674379,844236,,70,86,,,,"y","37799",8721
674379,844283,,70,80,,,,"y","27433",8165
674379,846069,,70,79,,,,"y","38178",8165
674379,846231,,70,90,,,,"y","95082",8165
674380,844207,,70,87,,,,"y","30827",8697
674381,843141,,70,24,,,,"y","27472",9810
674381,844074,,70,64,,,,"y","27478",9810
674381,844305,,70,80,,,,"y","27475",9810
674381,846121,,70,85,,,,"y","36007",9788
674382,843206,,70,28,,,,"y","38492",8722
674382,843252,,70,35,,,,"y","32118",8722
674382,844034,,70,63,,,,"y","30789",8722
674383,858572,"serious_fouls",73,21,,,,"y","119525",10269
674383,858760,"serious_fouls",73,42,,,,"y","27642",10269
674383,859162,"serious_fouls",73,56,,,,"y","38842",10269
674383,859309,"serious_fouls",73,67,,,,"y","36146",10269
674383,859449,,70,85,,,,"y","34114",10269
674383,859461,"emergency_brake",203,86,,,,"y","30648",10269
674384,854880,"pushing",325,50,,,,"y","30530",8721
674384,855131,"serious_fouls",73,81,,,,"y","26257",8697
674384,855290,"serious_fouls",73,90,,,,"y","33464",8721
674384,855315,"verbal_abuse",79,90,"1",,,"y","26113",8721
674384,855339,,70,90,"3",,,"y","30820",8721
674385,854393,,70,31,,,,"y","24104",8177
674385,854519,,70,36,,,,"y","27472",9810
674385,855047,,70,64,,,,"y","41931",9810
674385,855360,,70,45,,,,"y","30912",9810
674385,857191,,70,90,,,,"y","30819",8177
674386,854308,,70,23,,,,"y","38190",8358
674386,854314,,70,25,,,,"y","36934",8165
674386,854610,,70,44,,,,"y","26335",8358
674386,854967,,70,55,,,,"y","27512",8358
674386,855037,,70,60,,,,"y","23587",8358
674386,855186,,70,80,,,,"y","95082",8165
674390,854118,"serious_fouls",73,37,,,,"y","39844",9911
674390,854132,"serious_fouls",73,44,,,,"y","114492",8722
674390,854136,"serious_fouls",73,45,,,,"y","36051",9911
674390,854166,"serious_fouls",73,54,,,,"y","43061",9911
674392,854288,,70,13,,,,"y","36806",9905
674392,855173,,70,77,,,,"y","36000",9905
674392,855248,,70,83,,,,"y","36183",9790
674392,855249,,70,82,,,,"y","42873",9905
674393,856202,"violence",176,33,,,,"y","27303",10189
674393,856553,"pushing",325,70,,,,"y","114650",10189
674393,856651,"verbal_abuse",79,82,,,,"y","27299",10189
674393,856716,"shirt_pull",77,89,,,,"y","27301",10189
674393,856728,"serious_fouls",73,90,,,,"y","128827",10189
674394,854394,,70,31,,,,"y","71399",9789
674394,854520,,70,40,,,,"y","27411",8226
674394,854968,,70,54,,,,"y","94685",9789
674394,855187,,270,81,,,,"r","31614",8226
674394,855282,,70,83,,,,"y","37374",9789
674394,855320,,70,89,,,,"y","36011",8226
674394,855379,,70,79,,,,"y","30693",8226
674395,864340,"serious_fouls",73,53,,,,"y","26472",9788
674395,864401,"serious_fouls",73,81,,,,"y","38244",9823
674395,864406,"serious_fouls",73,82,,,,"y","30868",9823
674395,864416,"serious_fouls",73,87,,,,"y","36380",9788
674395,864420,"diving",163,88,,,,"y","27326",9823
674396,865367,"serious_fouls",73,56,,,,"y","30668",9790
674396,865515,"emergency_brake",203,75,,,,"y","37381",8226
674396,865616,"serious_fouls",73,82,,,,"y","30496",9790
674396,865735,"pushing",325,88,,,,"y","52243",9790
674397,864683,,70,11,,,,"y","94652",9789
674397,865099,,70,45,,,,"y","27436",8165
674397,865299,,70,46,,,,"y","27438",8165
674397,865491,,70,65,,,,"y","36388",9789
674397,865492,,70,60,,,,"y","38178",8165
674398,864687,,70,17,,,,"y","27774",10269
674398,864795,,70,33,,,,"y","36146",10269
674398,865677,,270,81,,,,"r","27514",9911
674398,865876,,70,90,,,,"y","11263",9911
674398,865877,,70,90,,,,"y","43061",9911
674399,869886,"serious_fouls",73,40,,,,"y","29543",8177
674399,870275,"serious_fouls",73,70,,,,"y","27301",10189
674399,870404,"serious_fouls",177,86,,,,"y2","29543",8177
674400,864688,,70,13,,,,"y","15403",8721
674400,864770,,70,19,,,,"y","30902",8721
674400,864771,,70,29,,,,"y","23587",8358
674400,865368,,70,42,,,,"y","29276",8358
674400,865469,,70,53,,,,"y","189908",8358
674400,865909,,70,87,,,,"y","39902",8721
674401,866600,"serious_fouls",73,10,,,,"y","27471",9810
674401,866637,"serious_fouls",73,13,,,,"y","36040",9905
674401,866895,"serious_fouls",73,43,,,,"y","27472",9810
674401,867238,"serious_fouls",177,68,,,,"y2","36040",9905
674401,867303,"Unsportsmanlike Cond",505,79,,,,,"27500",9905
674401,867305,"Unsportsmanlike Cond",505,79,,,,,"36076",9810
674402,871373,"serious_fouls",73,12,,,,"y","28480",8697
674402,871409,"serious_fouls",73,28,,,,"y","38215",8722
674402,871465,"serious_fouls",73,50,,,,"y","27310",8697
674402,871478,"serious_fouls",73,55,,,,"y","50395",8722
674402,871514,"verbal_abuse",79,72,,,,"y","30789",8722
674402,871521,"serious_fouls",73,75,,,,"y","38492",8722
674402,871523,"serious_fouls",73,76,,,,"y","30706",8697
674403,864860,,70,37,,,,"y","30937",8178
674403,864941,,70,40,,,,"y","30253",8178
674403,865586,,70,79,,,,"y","34400",9904
674403,865701,,70,82,,,,"y","30811",9904
674404,878977,"serious_fouls",73,51,,,,"y","27310",8697
674404,879091,"verbal_abuse",79,61,,,,"y","27316",8697
674404,879109,"serious_fouls",73,63,,,,"y","30249",10189
674404,879280,"serious_fouls",73,85,,,,"y","26437",10189
674404,879612,"serious_fouls",73,75,,,,"y","30706",8697
674405,876021,"shirt_pull",77,45,"1",,,"y","16300",8177
674405,876047,"verbal_abuse",79,55,,,,"y","27427",8178
674405,876051,"serious_fouls",73,57,,,,"y","36130",8177
674405,876055,"serious_fouls",73,59,,,,"y","25819",8177
674405,876103,"kicked_ball_away",200,77,,,,"y2","16300",8177
674406,881070,"serious_fouls",73,43,,,,"y","27365",9789
674406,881212,"serious_fouls",73,70,,,,"y","19511",8721
674406,881325,,70,89,,,,"y","94652",9789
674407,876354,,70,15,,,,"y","37313",8358
674407,877146,,70,62,,,,"y","37249",8722
674407,877246,,70,79,,,,"y","27512",8358
674407,877535,,70,90,,,,"y","38492",8722
674408,876367,,70,25,,,,"y","35831",8165
674408,876599,,70,42,,,,"y","26675",9790
674408,877017,,70,43,,,,"y","141113",8165
674408,877031,,70,45,,,,"y","30749",9790
674408,877147,,70,61,,,,"y","27436",8165
